"","Predictor","Estimate","SE","LCL","UCL"
"1","lam(Int)",-2.95612563206957,0.657979629486464,-4.24576570586304,-1.6664855582761
"2","lam(S150.sd_PercCanopyDensity)",1.61537277220976,0.452438212110943,0.728593876472311,2.50215166794721
"3","lam(S150.VPD__100.150cm_Grid.1x1m.mean)",2.63590368716536,0.738494348548889,1.18845476400954,4.08335261032119
"4","lam(S150.VPD__150.200cm_Grid.1x1m.mean)",-2.69024083450924,0.677809889983974,-4.01874821887783,-1.36173345014066
"5","p(Int)",-0.878990008557379,0.41312996494258,-1.68872473984484,-0.0692552772699228
