,SS,mean_MaxHeight,mean_MeanHeight,mean_PercCanopyCoverCut0.1m,mean_PercCanopyCoverCut0.5m,mean_PercCanopyCoverCut1.0m,mean_PercCanopyCoverCut1.5m,mean_PercCanopyDensity,sd_MaxHeight,sd_MeanHeight,sd_PercCanopyCoverCut0.1m,sd_PercCanopyCoverCut0.5m,sd_PercCanopyCoverCut1.0m,sd_PercCanopyCoverCut1.5m,sd_PercCanopyDensity,cv_MaxHeight,cv_MeanHeight,cv_PercCanopyCoverCut0.1m,cv_PercCanopyCoverCut0.5m,cv_PercCanopyCoverCut1.0m,cv_PercCanopyCoverCut1.5m,cv_PercCanopyDensity,kurtosis_MaxHeight,kurtosis_MeanHeight,kurtosis_PercCanopyCoverCut0.1m,kurtosis_PercCanopyCoverCut0.5m,kurtosis_PercCanopyCoverCut1.0m,kurtosis_PercCanopyCoverCut1.5m,kurtosis_PercCanopyDensity,skewness_MaxHeight,skewness_MeanHeight,skewness_PercCanopyCoverCut0.1m,skewness_PercCanopyCoverCut0.5m,skewness_PercCanopyCoverCut1.0m,skewness_PercCanopyCoverCut1.5m,skewness_PercCanopyDensity,strata_00_to_02_returnProportion,strata_02_to_04_returnProportion,strata_04_to_06_returnProportion,strata_06_to_08_returnProportion,strata_08_to_10_returnProportion,strata_10_to_15_returnProportion,strata_15_to_20_returnProportion,strata_20_above_returnProportion
86,BG_15_88,4.823803638,2.996905066,72.06556374,58.28223468,56.07294476,54.36645457,71.38727409,2.754380228,2.005768267,29.02929374,34.75653045,35.07377546,35.06767725,28.55861342,57.0997585,66.92798814,40.28178263,59.63486239,62.55026486,64.50241704,40.00518829,2.572728712,2.687777622,2.907157435,1.818341227,1.724020044,1.67139879,2.929479101,-0.091831392,0.334357786,-1.022733205,-0.506215883,-0.422528729,-0.359038436,-1.012124144,0.378960206,0.246715538,0.244745578,0.098879778,0.024323193,0.006375718,0,0
87,BG_15_89,5.162674092,3.24657801,65.88145834,52.79788744,50.51418931,48.79219899,64.62933313,3.445991314,2.523899986,30.99855845,34.07974121,34.3139378,34.44935808,30.24609645,66.74818616,77.74031544,47.05202227,64.54754701,67.92930516,70.60423344,46.79933243,1.956196744,2.034533036,2.483450681,1.706628555,1.628787125,1.583717913,2.50789199,0.064982612,0.411411334,-0.857166662,-0.351496946,-0.253317269,-0.181991018,-0.841540864,0.399677258,0.204777131,0.150703336,0.149704126,0.080717366,0.014386032,3.48E-05,0
88,BG_15_9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,BG_15_90,2.634600024,1.360771187,56.19316615,35.09553316,29.90120892,26.34997451,56.14961816,2.042556615,1.215666616,29.11244403,29.1058206,28.04926155,27.0992642,29.03588713,77.52814835,89.3365929,51.80780159,82.93311991,93.8064465,102.8436069,51.71163773,3.90766936,5.578952324,1.94940987,1.920900007,2.173444661,2.451015165,1.953858035,0.852934967,1.413753375,-0.302344937,0.348905489,0.584790125,0.76445722,-0.305294402,0.694169768,0.230488778,0.056840937,0.014634386,0.003373186,0.000492954,0,0
90,BG_15_91,3.005605752,1.55637185,54.63059294,31.88508523,28.27199028,25.92694065,54.48383802,2.636291842,1.575174468,26.82973687,27.59762813,26.79366436,26.19770466,26.61069245,87.71249658,101.2081057,49.1111947,86.55340871,94.77105817,101.0443346,48.84144256,4.433369025,8.127291681,2.015574931,2.029028414,2.177102763,2.295526538,2.027712555,1.174984321,1.900441569,-0.203026457,0.449339274,0.58973419,0.687710322,-0.205781797,0.683373381,0.203299303,0.064490816,0.029987134,0.011907424,0.006668994,0.000272955,0
91,BG_15_92,8.11483113,4.919179179,75.93712139,60.41326033,57.76080423,55.82355556,74.35409773,4.836264157,3.666874695,23.56675918,31.10045592,32.06732709,32.66753489,22.80095146,59.59784104,74.54240964,31.03457011,51.47951915,55.51745256,58.51926586,30.66535961,2.070678262,2.548500338,3.738125322,2.187244544,2.009861555,1.89305338,3.668337673,-0.047875663,0.553064507,-1.193629163,-0.628115239,-0.535734062,-0.46232116,-1.117497241,0.391128621,0.124427598,0.092881974,0.102830787,0.111734561,0.13925418,0.037240003,0.000502284
92,BG_15_93,6.06710308,3.576309494,77.18834306,62.14991088,59.63784673,57.70329595,76.24977088,3.145511171,2.354480217,24.35519979,30.02715308,30.68502964,31.0435994,23.86200435,51.84535568,65.83547148,31.55295065,48.31407263,51.45227624,53.79865897,31.29452596,3.224130352,3.781260579,4.415200394,2.419712717,2.224439826,2.091391045,4.416024054,0.148373824,0.74147763,-1.423981353,-0.728886006,-0.623753886,-0.539933096,-1.39679639,0.372706027,0.188604551,0.212086059,0.140076699,0.056488295,0.026620905,0.003417476,0
93,BG_15_94,2.784198191,1.465645365,58.30017818,27.33901475,23.54572299,21.70954683,58.21393836,3.798682765,2.228859721,34.16820167,35.85491256,33.93075753,32.93929437,34.01631831,136.4372256,152.0736035,58.60737091,131.1492491,144.1058215,151.7272315,58.43328809,3.740015143,6.990946237,1.671151509,2.01481895,2.421667442,2.715676805,1.680565008,1.325615973,1.975340308,-0.312540174,0.829326884,1.031855461,1.155133163,-0.319079136,0.766869995,0.065496531,0.062963448,0.053884081,0.032029737,0.016533581,0.002222631,0
94,BG_15_95,5.022616694,3.023222194,76.74171546,59.13644691,54.27779331,49.90133621,76.37154492,5.180352926,3.436205284,27.6247924,37.48251013,38.18431833,38.49063451,27.42438569,103.140519,113.6603618,35.99710045,63.38309467,70.3497987,77.13347465,35.90916711,5.30923256,7.208181891,3.269788923,1.672656593,1.494925568,1.414450619,3.272765813,1.663090942,1.985965916,-1.172266764,-0.459517558,-0.250869591,-0.070193681,-1.162150817,0.520113479,0.245685406,0.094394235,0.036707824,0.027289587,0.038618466,0.031126167,0.006064843
95,BG_15_96,7.221894887,4.530269791,82.83296006,70.50953165,67.85978617,65.44796384,80.02157039,3.892646035,3.00904815,19.84529962,27.84768506,29.35371113,30.56068744,19.10106417,53.90061883,66.42094817,23.95821616,39.49492275,43.25641559,46.69463441,23.86989418,2.483785808,2.816557551,5.735648034,3.089019614,2.708756466,2.433425209,5.411840517,0.326116186,0.633682732,-1.68609013,-1.025046175,-0.893402155,-0.783644912,-1.519622841,0.318687714,0.183707921,0.174931291,0.130819536,0.091874353,0.086132966,0.013832062,1.42E-05
96,BG_15_97,8.165662508,5.567993127,80.10791549,71.22869684,69.97799693,68.84767115,76.19325528,4.004240461,3.226357865,22.34466029,27.79491167,28.64512817,29.29257203,21.42309729,49.03754542,57.94471708,27.89319901,39.02206962,40.93447859,42.54693229,28.11678962,2.79696262,2.935963281,5.271577697,3.458344492,3.246622745,3.063848096,4.864225581,0.087751762,0.381419574,-1.6232768,-1.174555325,-1.118462116,-1.06184511,-1.418103403,0.245318959,0.123660006,0.173298775,0.178663974,0.132754261,0.114743511,0.031402356,0.000158169
97,BG_15_98,8.104012221,5.50855943,84.67620259,76.53484344,75.20468311,73.86309491,81.94252992,4.141702,3.262445912,19.70044152,24.84994742,25.47868413,26.15917292,19.31867872,51.10680842,59.22502885,23.26561764,32.46880284,33.87911906,35.41575526,23.57588756,3.315195252,3.349792534,7.518844227,4.69472968,4.337301831,4.008774361,6.781777901,0.789624007,0.840761286,-2.09075583,-1.509080941,-1.415284376,-1.324375269,-1.856072163,0.212672982,0.15510527,0.238490741,0.183202015,0.081356142,0.072985241,0.056139903,4.77E-05
98,BG_15_99,3.184965515,1.741729448,68.19441328,48.89301342,43.92046317,39.82271565,68.04888006,1.916059498,1.225630623,28.01167058,32.14629961,31.85657554,31.32946561,27.91138299,60.15950531,70.36859972,41.07619558,65.74824778,72.53242166,78.67234843,41.01666767,2.64423508,3.117286082,2.607661406,1.721719212,1.673343718,1.696402247,2.61336222,0.055193207,0.581472231,-0.841522905,-0.218621007,-0.023192551,0.134139647,-0.840844129,0.583460176,0.303908539,0.101643159,0.009834549,0.000943018,0.000210569,0,0
