"","SS","VPD__0.1m_Grid.1x1m","VPD__0.50cm_Grid.1x1m","VPD__1.2m_Grid.1x1m","VPD__10.11m_Grid.1x1m","VPD__100.150cm_Grid.1x1m","VPD__11.12m_Grid.1x1m","VPD__12.13m_Grid.1x1m","VPD__13.14m_Grid.1x1m","VPD__14.15m_Grid.1x1m","VPD__15.16m_Grid.1x1m","VPD__150.200cm_Grid.1x1m","VPD__16.17m_Grid.1x1m","VPD__17.18m_Grid.1x1m","VPD__18.19m_Grid.1x1m","VPD__19.20m_Grid.1x1m","VPD__2.3m_Grid.1x1m","VPD__3.4m_Grid.1x1m","VPD__4.5m_Grid.1x1m","VPD__5.6m_Grid.1x1m","VPD__50.100cm_Grid.1x1m","VPD__6.7m_Grid.1x1m","VPD__7.8m_Grid.1x1m","VPD__8.9m_Grid.1x1m","VPD__9.10m_Grid.1x1m","VPD__Abv200cm_Grid.1x1m","VPD__Abv20m_Grid.1x1m"
"11","BG_15_18",0.00099108301696625,0.00969886272985755,0.000368081700257762,0,0.000368081700257762,0,0,0,0,0,0,0,0,0,0,0.000920204284924686,0,0,0,0.0095637018666339,0,0,0,0,0.000920204284924686,0
"12","BG_15_19",0.325499249753995,0.301790000987218,0.120223374752016,0.0571319223069056,0.0683770986441922,0.0522050892737928,0.0502995414083414,0.0548767135800945,0,0.0578038908072546,0.0800504344457715,0.0616942331542785,0.109214606411117,0.0594623451970058,0.0547232085473019,0.124620068905379,0.106914576898563,0.0972394187250004,0.0911569020760156,0.0901876420269585,0.084500861765334,0.0772833816632749,0.0706578608966933,0.0638334168369891,0.343769200923348,0.0926337376029326
"13","BG_15_2",0.375045016919744,0.36198025712585,0.162860538209585,0.0687340071188579,0.0985752966940831,0.0468459432377091,0.0384285150667238,0.0196548919448038,0,0.0138473180807611,0.119235666864559,0.00379791697412868,0.00264111274416844,0,0,0.163001864380998,0.148739377275688,0.137395208212122,0.125356037414102,0.117921201480914,0.117816283710396,0.113096717055008,0.100775210351449,0.0827957259612711,0.380881447382409,0
"14","BG_15_20",0.237617385889888,0.221410562051738,0.097041798885021,0.0996524498610797,0.0515144439236925,0.0898381275913872,0.0790380329317672,0.0702429704612706,0,0.0640718387197065,0.0676839371357975,0.062482463144268,0.0929961598039446,0.0493519406553747,0.0443437978276857,0.117053226601757,0.114441706970227,0.114541506810987,0.111868865066175,0.0577814683767017,0.108716063907467,0.107917384176226,0.108257382546045,0.105249819599369,0.266089334659691,0.0626473505098365
"15","BG_15_21",0.341893279872562,0.316295671062003,0.136835074675218,0.0782201528567029,0.0762104755247755,0.0781682331480545,0.0761591511097871,0.0709643670288622,0,0.0640686116093828,0.0928322027275889,0.0554014665864167,0.0859392392366649,0.0457432457406155,0.0408632032107669,0.134907979873354,0.102413405007026,0.0862277872077028,0.0769875835136407,0.0974269107569043,0.0738954935116302,0.0730918873505218,0.0764021960297249,0.0771593569438729,0.36976697379392,0.0643898116328145
"16","BG_15_22",0.3365764476732,0.318007501855147,0.137772830075016,0.0641799790417909,0.0761139884795487,0.0578465068606795,0.0500613685299433,0.0426110810420384,0,0.0346577957096233,0.0969977372820185,0.0294279533045756,0.0463680114144999,0.0280020960580083,0.029053727297318,0.144390632278674,0.119569992587434,0.107847206315823,0.0964030089831327,0.096596956427076,0.0885279565289322,0.0828953897738488,0.076443115140137,0.0701465637561985,0.355364495114205,0.0464219135863896
"17","BG_15_23",0.312938730483004,0.292395958571522,0.137853035114825,0.0696692324723243,0.0779539137326988,0.067851039443605,0.0659615016427387,0.0631021350529508,0,0.0629179055783766,0.0906791525154733,0.0633262362187351,0.100436342249081,0.0562931879206888,0.0555868681012916,0.133786709451865,0.104302713155259,0.0904102325311261,0.0849890316978472,0.0924599155067137,0.0794241199827084,0.0749158301947309,0.0727465887568848,0.0700828200896799,0.334623507990364,0.163393019704285
"18","BG_15_24",0.341640060045414,0.325789441740228,0.12648433657223,0.0652782929768693,0.0741207562090078,0.0561223656044303,0.0442192016504494,0.0378665970338597,0,0.0293656235212598,0.0835765569099303,0.0214166197845232,0.0146947154224117,0.00202400574917978,0.000954195258467274,0.125017241378228,0.105613405926747,0.0965304006012282,0.0886630654008903,0.103523565305038,0.0840572395419825,0.0808199845248203,0.0778245117867769,0.0732448237920103,0.346102162173683,8.77140825416217e-05
"19","BG_15_26",0.357218476973927,0.34088251881837,0.143650952027022,0.0535409147645031,0.0800766573024672,0.0533006136335131,0.0535417501868598,0.0558144938813382,0,0.0559878554785515,0.0968595155868138,0.057946646297628,0.0940821336836416,0.052579083421843,0.0469403127719918,0.137621744049319,0.103889883037178,0.0873089664514125,0.0786883640385738,0.0981112348982022,0.0717099929363735,0.0626932739968196,0.058803196756969,0.0571803968811207,0.369608097918109,0.0729287728140957
"20","BG_15_27",0.341376680681545,0.346152384956254,0.118851491965005,0.0353505753517488,0.0705467124995023,0.034056396686169,0.0348609199391374,0.036312082134636,0,0.0368631344363852,0.0761446059200299,0.0362134891836263,0.0550022759793769,0.0234115899545537,0.0171090032608805,0.115222728355109,0.0916629919449498,0.0786448372948642,0.06624462483958,0.109797326462096,0.0562312193952501,0.046823742667884,0.0398348535457884,0.0367037809502148,0.319705271339737,0.0204230185916025
"21","BG_15_28",0.345477522010781,0.358533543240852,0.111610706961004,0.038632367166388,0.0648081948194085,0.0357813631710543,0.0331729390493576,0.0301511666878438,0,0.029294237529115,0.0719038276156669,0.0302284199853482,0.0491238724620598,0.0320733487141342,0.0316358776229269,0.106653052779128,0.0881373410353465,0.0698715701961273,0.0567673954078265,0.101993011448257,0.0502379665874956,0.04352567047779,0.0424754461157645,0.0418805354559931,0.323066778178016,0.064943968150808
"22","BG_15_29",0.318171298920808,0.293966215152613,0.118572213009723,0.0712730698564882,0.0667382535884318,0.0731677320979056,0.0741038910350914,0.07378230059329,0,0.0745105999713204,0.0790482359446343,0.0740384163696011,0.120419904545456,0.0628874307439732,0.0555513647514192,0.12741772122169,0.10121018417687,0.086486294836831,0.0789063927662635,0.0914806792321269,0.0748171700206792,0.0724781344307123,0.0712426452309142,0.0720741922861674,0.336652868454267,0.0952475200387561
"23","BG_15_3",0.347305854136857,0.317416516422112,0.153730804249154,0.0861694084770284,0.101527936130739,0.0938184755821056,0.0940791922775708,0.102917803413727,0,0.104923096471201,0.0984836958641857,0.104656413124044,0.156425223182324,0.095338398451432,0.0868648224591336,0.137850588811598,0.119061161508662,0.0935437886832309,0.0840237110354994,0.130813972724568,0.0780540809270715,0.0763338547917141,0.0800103523513965,0.0830046335281481,0.369061431708193,0.16154116823312
"24","BG_15_30",0.227013772404027,0.210577292338651,0.0883208140815572,0.0740313274687577,0.0486960927753578,0.0745354777120614,0.0752407164476941,0.0770758756248549,0,0.0756521573911912,0.0584748164285098,0.076124429963918,0.132571027475079,0.0859148219749277,0.0937665570584424,0.101237870774064,0.0814276857945113,0.0701575547577633,0.065273639659281,0.0638758846817236,0.0649223503561558,0.0661744774433018,0.069042369939319,0.0723242012251913,0.24283441912404,0.255128425378629
"25","BG_15_31",0.292461263237506,0.267963624475971,0.101682803939184,0.0807579259663734,0.059769056625842,0.0817912153345092,0.0822927381258912,0.0853209142500178,0,0.0889685403173351,0.0644436532916167,0.0895404172328286,0.143675875848236,0.0885774620077618,0.0755712303830013,0.102380919829981,0.0917277366980431,0.0816793238026422,0.076255117976033,0.0861924285179428,0.0762219553914485,0.0778713903858383,0.0807447866067165,0.0818685206388038,0.316501026867795,0.0950541723706067
"26","BG_15_32",0.234556144925432,0.223991946336667,0.0650884345548381,0.0910556918115402,0.0337315123457557,0.0898070359955657,0.0920458878267146,0.0909834298177784,0,0.0890140532910798,0.0455021167907328,0.0874471726441548,0.128940851416757,0.0739037152628113,0.0741342732848992,0.0772049078434511,0.075439786187781,0.0767054206701188,0.0741142578435391,0.0465851087259593,0.0743284154619543,0.0779364468477502,0.0849968493402609,0.0890337319022286,0.248295857557932,0.212598007684128
"27","BG_15_33",0.276645954726718,0.255630695493127,0.0934191885661602,0.0784489566024185,0.0511134301953078,0.0778302664133622,0.0771167745242781,0.0784795498289734,0,0.0809447015447923,0.0636307402669228,0.0845401348131673,0.136925040010044,0.0834701587103338,0.0825920887393556,0.107000461632091,0.0940849888995046,0.0816778174965678,0.0755149274964443,0.0681223181571925,0.0709588805593046,0.0718360404115277,0.0737156086566536,0.0770170514020088,0.300344583589489,0.220627872244714
"28","BG_15_34",0.315057792730305,0.303184801108817,0.125936547279669,0.0427646124197864,0.0704275366338922,0.0378008161381808,0.0377291456429152,0.0342780868852556,0,0.0300934147178571,0.0927455127897936,0.0233024537262024,0.0243108689654153,0.00519469231296417,0.00276214902560088,0.145659079446398,0.126302889591133,0.106281493996199,0.0917662690867502,0.0900705757507891,0.0784655638829665,0.065560013226113,0.0556690030884565,0.0487341927431881,0.32042660283006,0.00253996860206056
"29","BG_15_35",0.33851743391505,0.319550475949202,0.112860611070743,0.0637515503260748,0.0623060482799159,0.0640506414123033,0.0625454171711643,0.065249693849464,0,0.0654566218316893,0.0734097517805941,0.068227805674112,0.113754165805424,0.0656565177925227,0.0616202950860619,0.114286482749687,0.0946332048739376,0.0840004337246065,0.0768234993797884,0.08544865845076,0.0762962442978474,0.0695642735868886,0.0659151983554448,0.0639803121565396,0.352963888145392,0.172140031778683
"30","BG_15_36",0.307718294780881,0.287094493904971,0.101337945296692,0.0601076477141871,0.056115639932118,0.0604036461905097,0.0635627611615005,0.0642430576356197,0,0.0664881128050334,0.065693909038876,0.0700877009870728,0.11970283467341,0.0775029480400777,0.0763666240376561,0.10252605956293,0.0875824982809265,0.0780382865848398,0.0735582753063511,0.0740704602267722,0.0687289991938697,0.0664991074455444,0.0628654839132271,0.0625289746622906,0.325863489103803,0.161412535564175
"31","BG_15_37",0.333445312742399,0.335704903587778,0.1295737879837,0.038116101012717,0.0708117946328364,0.0338747386483038,0.0298668114801772,0.0241823745501037,0,0.0187654556666048,0.089993603513151,0.012462907680583,0.00908656325593779,9.89524399736545e-05,0,0.139081654064828,0.103137135462577,0.0776335826251504,0.0648165563023045,0.0926776944102686,0.0555263070785245,0.0488637621898202,0.0443018345115958,0.0416709426694785,0.314342211993941,0
"32","BG_15_38",0.343126296806391,0.341341524615868,0.122991473758457,0.042943838381536,0.0708414761107703,0.0414473479278672,0.0417381983878074,0.0417591020993335,0,0.0362555984126476,0.0829118454371693,0.0301076853072502,0.0265425063179233,0.00352097927873639,0,0.124254905364649,0.105072753428805,0.0889025546391077,0.0772230913127786,0.100971188165257,0.0670395080067876,0.0580583007042914,0.0521033543853016,0.045953379222787,0.328901114199136,0
"33","BG_15_39",0.361290190605349,0.352520821427725,0.108863345030288,0.0714941594616644,0.0608457680343344,0.0673365667894313,0.061518133077343,0.0539467631610735,0,0.0470720364224275,0.0738799124384077,0.039083748401727,0.0402522229960934,0.00804339859924419,0.0032322468474216,0.115967357317303,0.101076346684268,0.0928986531875572,0.0846395469057623,0.0903800617564538,0.0810086085347534,0.0786066812874159,0.0759490585438289,0.0734552067757789,0.362831298473422,0.00291645146302578
"34","BG_15_4",0.386137798821192,0.374665107699339,0.143038593983078,0.0885862731812841,0.0824160344752323,0.0886287948759464,0.0872115954669226,0.0949093336254038,0,0.084066380421059,0.104475726666067,0.0790432085614477,0.0834266712763732,0.0327879720602365,0.0151704863553693,0.146373453106474,0.126756889429127,0.123597021474328,0.111642590584122,0.108735520417352,0.109323648437773,0.100796120898459,0.0995635605854661,0.0884993410676845,0.39460963239228,0.00746791268085299
"35","BG_15_40",0.343864146403755,0.33294403128025,0.0975022010113726,0.0820246309188197,0.0514724285692947,0.0777705110011505,0.072911818888925,0.0704259266244538,0,0.0677988657333301,0.0685958618028813,0.0642113264599816,0.0936555095520094,0.0435523415937612,0.0351259274554888,0.116163792839119,0.104663369362339,0.0958777730690398,0.0912375820092922,0.0731035249980516,0.0863288876853745,0.0857746610874505,0.0866459752940107,0.0873250294272015,0.354949583294431,0.074152320951857
"36","BG_15_41",0.365771299389418,0.365301347862325,0.134561275998486,0.0534706807009643,0.0787394326776486,0.0706358219578726,0.0670184686450285,0.06680180301554,0,0.0461254760719474,0.0866100929413485,0.038868887295704,0.0488001876838748,0.02703594353162,0.0230710354355194,0.119221452488361,0.0925040455653185,0.0767659849327177,0.0687460562703097,0.115185124235228,0.0638451415330307,0.0619977439356107,0.057222479440079,0.053472050747077,0.351342779129326,0.033257260855689
"37","BG_15_42",0.377543435967008,0.358675281128884,0.113472496616751,0.0860622291846303,0.0710180940244885,0.0890102994050706,0.0856513798676842,0.0798917906245627,0,0.073206272235329,0.0664792823420661,0.0646183902443022,0.0806355363082347,0.0302464476916435,0.0245427625044206,0.0938610305261011,0.0832715144767363,0.0770197886856472,0.0757507285999119,0.121536829805061,0.0754384751707505,0.0767686596433637,0.078709318290833,0.0823811048047494,0.385089297983295,0.0642391082293991
"38","BG_15_43",0.380718258059096,0.365889087375262,0.0996989558350308,0.0868272260837365,0.0604574356942026,0.0977217100118178,0.0913448083097667,0.0884469964157019,0,0.0840900368010658,0.0601464001947641,0.0796568882678169,0.12821523304316,0.0771499922659923,0.0719567187928943,0.0869142488438039,0.0767912147652741,0.0748487882982821,0.0774358439180018,0.0898686052927575,0.0806096713516544,0.081572686881287,0.0857143088925297,0.0883155513747551,0.389397595800277,0.146717185375161
"39","BG_15_44",0.373332481844787,0.381258209937478,0.0989636551879781,0.0584457826041511,0.0601007699216497,0.0509061178934249,0.0429436561639355,0.0371851556514617,0,0.0546732159354226,0.0624380601177862,0.0286266330656122,0.0269953877440597,0.015524660378999,0.0159829541551068,0.0942029749865009,0.0819752472559213,0.0765745910572291,0.0746563931913881,0.0929152304540629,0.07414807990044,0.0750263696296088,0.0713185783779298,0.0642758947116052,0.357932929163323,0.0476728004134515
"40","BG_15_45",0.379987105679147,0.381695100096875,0.107223789162267,0.0632740543198961,0.0594640413473686,0.0597919235602472,0.0565894944913235,0.0565534072739867,0,0.0518492118985072,0.0731643067629488,0.0375684097105565,0.0584357018791105,0.0344934872577856,0.0209494355703914,0.118327487249648,0.104356498983423,0.0959185037586635,0.0849410961460858,0.0906456839854546,0.0788995904207259,0.074213068839052,0.0698525630356234,0.0669754269092781,0.370594200126817,0.0264240924132306
"41","BG_15_46",0.372876441048351,0.374411474981383,0.113965560713216,0.0542859507441747,0.065093337006082,0.0500598334675971,0.0520069637178749,0.0572667766902316,0,0.0585694252727161,0.0760624419320751,0.0454908814959419,0.0569329525287453,0.036145515154273,0.025396791086301,0.115362667092276,0.0970128464790425,0.0872365775863159,0.0770556242809474,0.0951075389310058,0.069908175642128,0.0645001844467108,0.0591390986023599,0.0568751859101097,0.360216912050441,0.0516054123383505
"42","BG_15_47",0.352276797019838,0.356693944195514,0.109906924830061,0.0422030688034154,0.0621146730752582,0.0363194493938458,0.0382997980983738,0.0410153611390769,0,0.0348131576196832,0.0733383131238548,0.0264005711933436,0.0291331222083137,0.0192904769050517,0.0210884319867046,0.116936520205465,0.104664823936599,0.0915884656899626,0.0756636971820896,0.0924632187794835,0.0651756238212904,0.0554575691470404,0.0476615056627056,0.042221051976885,0.332901253228782,0.0257496654256667
"43","BG_15_48",0.354203607702907,0.361178864756616,0.119777860433277,0.0325646834401065,0.0624895028165226,0.0423828233582106,0.0580061315717032,0.0485517070831552,0,0.0233232632363233,0.0836424314787287,0.0255118966822646,0.0459123877009343,0.025445808777278,0.0299379553894472,0.135629200850189,0.105566152087603,0.0785999445669282,0.0623848464884664,0.0845722128463202,0.055207405437483,0.0499492435314751,0.0456847226013442,0.0405529829483047,0.328773012651752,0.0754917716776283
"44","BG_15_49",0.404445839254352,0.406428406054273,0.0904448876354372,0.0712153463045755,0.0478012713927615,0.062876931046781,0.056514267480552,0.0535393709325688,0,0.0376365856478777,0.0616302039482202,0.0292990434674348,0.0309737116654164,0.0147079337350002,0.0156553019742341,0.0998398893920213,0.0919703934400452,0.0890604148255998,0.0908830956080274,0.065969736661708,0.0914473925636341,0.0909547993719204,0.0882316032870088,0.0805370231032003,0.394099793524109,0.0508284454910877
"45","BG_15_5",0.380059151284303,0.362739465225871,0.159310516138628,0.103383828002945,0.0999121116392149,0.0960472996483615,0.0909959267644155,0.0696205017864335,0,0.0570296365791564,0.108809740911932,0.0427738510570002,0.0381636418063008,0.00649292239328866,0.00732482380841274,0.151778174331988,0.144055584830854,0.131248300744968,0.125672039060652,0.127222186142367,0.121378734444162,0.120975261106528,0.117649451835762,0.111565044476921,0.39309240424535,0.00924941623866101
"46","BG_15_50",0.409250087599553,0.405568230338954,0.100518956681864,0.0914459748045227,0.0597690135511453,0.0794399716475638,0.062850478005629,0.0545445278274148,0,0.0567361638130066,0.0664749831671259,0.0370761777272723,0.0402165874045354,0.0155050404361003,0.0166612681433938,0.101945432796255,0.0971824990713221,0.0938019824847931,0.0914049802473491,0.0934539313230648,0.0918992565011206,0.0950552946965728,0.0981885414508886,0.0962294301747011,0.403834693316041,0.0757978803081725
"47","BG_15_51",0.328780564074097,0.309311560342512,0.140134171404051,0.0421232161402092,0.0796049501399942,0.0340690414150013,0.0297894772079702,0.026197847616127,0,0.0240424483793521,0.0937578514646839,0.0223424552341515,0.0336263483367936,0.018507619247307,0.0135618198263163,0.139455371367629,0.107837242147898,0.0884636534056373,0.0789671060587269,0.0979328512567684,0.0750885962731847,0.0715588421924442,0.0636124230339264,0.053231596730977,0.340690892364233,0.00696715701856261
"48","BG_15_52",0.163972997905753,0.158254071558949,0.0414466030754195,0.0802196105202433,0.0210105879587922,0.0859482312851918,0.088529672857136,0.0878804325122532,0,0.0843545213618003,0.0285966943954658,0.0839193319386925,0.137071088010962,0.0875395966897575,0.0917484700064041,0.0472317996572433,0.0452338491652163,0.0467843672954255,0.0507800502309308,0.0279099542054519,0.0556637611024705,0.0585286163151075,0.0641926247086214,0.07161040126658,0.171243522996621,0.245256351093967
"49","BG_15_53",0.287284861834166,0.265159908750917,0.111209976839001,0.0879197882985095,0.0575103233385057,0.0753855883220985,0.060520775020115,0.0464750603002705,0,0.0323746297692112,0.0756253753717214,0.0215743902971792,0.0199578990453318,0.00358995711006007,0.000427262618807245,0.130550529455959,0.116803840809199,0.108481329424506,0.0998314260264259,0.0714609280435084,0.0949630782574275,0.0909853529456229,0.0925027967016563,0.0923964203922941,0.317293998096285,0
"50","BG_15_54",0.353305412337503,0.353771337733108,0.105241906583823,0.0253701315796091,0.0573640635384483,0.0195371632599712,0.0176265299694215,0.0146718704958625,0,0.011046630026607,0.0716946862744216,0.00810440995884087,0.00653001615030286,0.00208584343490102,0.00092271626457123,0.131468400936717,0.124990569142823,0.108860532715129,0.0911372623417426,0.0863588685100983,0.0760938498113207,0.0604380907234726,0.0464666562234901,0.0347064242938327,0.337920549839891,0
"51","BG_15_55",0.259940455767048,0.241015903135907,0.0916579795255778,0.0885752393613316,0.0466181132697675,0.0857002895599179,0.0803712984182827,0.0783314903754082,0,0.0748163092548582,0.06227875994031,0.0726400373110479,0.121386786647506,0.075563955664867,0.0694710691038909,0.108513194482451,0.0990526752378713,0.0944697203621263,0.0961353381513313,0.0580022652998233,0.0932508489773035,0.0913928111869935,0.0915959262484836,0.0891775645424848,0.288255693838561,0.166851336446078
"52","BG_15_56",0.320824484276405,0.300168016898753,0.102002125521196,0.083672444802531,0.0538116278560025,0.0791241675748564,0.0713368514418435,0.0662788206801096,0,0.0601800660288581,0.068932793877198,0.0536515545540194,0.082972928736281,0.0442597976566955,0.036277154603862,0.114502893459269,0.102539388195683,0.0965698215213336,0.0923866550444227,0.0738385809449038,0.0888813463277134,0.0876610208149929,0.0866670148144609,0.0865389570472653,0.342179088965115,0.0467364291296158
"53","BG_15_57",0.408260258222457,0.407745686437569,0.0893384237000287,0.0708598032464044,0.0480522441466164,0.0623138989911484,0.0565533828699583,0.0483451476432677,0,0.041238489470696,0.0602971436044565,0.0372266325067664,0.0504663259511153,0.0211492257757565,0.0175883239363358,0.101114190567743,0.0889027184058097,0.0841293533398331,0.0817103925827667,0.0694901670324599,0.0803444017724284,0.0811683576149102,0.0802400460598668,0.0767474105324467,0.401606618682372,0.0156667052645935
"54","BG_15_58",0.370691044099738,0.346982651806077,0.154992359659488,0.0509693545433297,0.0922483046800825,0.0403421457173344,0.0347584062479124,0.0284947864062191,0,0.0241977637625954,0.0955158298753438,0.0196687685977082,0.0220022598590345,0.00897137715886489,0.00520628098327521,0.152911001883413,0.138680294408138,0.123740935098714,0.113365106489502,0.123846692888272,0.0981989328306517,0.0846157103113384,0.0718660958290506,0.0611858753601636,0.378518501749146,0.00537633255014407
"55","BG_15_59",0.364515946128398,0.34501594504742,0.119188581742739,0.0891214443862469,0.0675464797332531,0.0875303097248288,0.084989291262994,0.0804632565271036,0,0.0741280344849074,0.0750293323682371,0.0678050615618341,0.101687815871871,0.0537531419571051,0.0497795695820836,0.11487000600463,0.102029901059755,0.0940777052274505,0.0921213622327759,0.0902897261533658,0.088691771530276,0.0917294457601343,0.09108505790124,0.0907914809497453,0.380119172550248,0.0753896546108545
"56","BG_15_6",0.385206490443206,0.371802524104276,0.161434370423449,0.0864206362275532,0.0982271535238612,0.086627158038117,0.0688891474480232,0.0552364245736055,0,0.0469901004067602,0.114398253086505,0.0308369405595342,0.0270643908523013,0.00356934418750097,0,0.15233810397976,0.144699591530684,0.127252904241346,0.114490755897691,0.118077360779256,0.114191499983851,0.10581141824291,0.0990199088279586,0.0957192124057324,0.390624082256667,0
"57","BG_15_60",0.383195986665259,0.378494465984365,0.111149094610244,0.100181648875286,0.0592001572446224,0.0989868873307122,0.0914993706096633,0.0799066747456822,0,0.0656077879287457,0.0753566811189533,0.0514024543722606,0.0551148702634696,0.0184438483462705,0.0133662779829585,0.119035732711649,0.106809962735907,0.102327031669826,0.105857457748743,0.0769640506071979,0.108866759645622,0.105911820956409,0.097410794864577,0.0968306045036269,0.386740153170922,0.0111555625831966
"58","BG_15_61",0.238924300829764,0.224247887669656,0.0782157603396838,0.0878364615291952,0.0421288749109463,0.0852634474764726,0.0823696913499617,0.0796349314853632,0,0.0765573412551021,0.0509145897748216,0.0743092267935963,0.128229133336425,0.0799511119305366,0.0800941585429889,0.0844744676963843,0.0735732119946583,0.0749311238841986,0.0808003216797661,0.0524800096768082,0.0850569638712947,0.0909035655281218,0.094626260300348,0.0935186759996704,0.257825919411991,0.146517802662553
