"","SS","VPD__0.1m_Grid.1x1m","VPD__0.50cm_Grid.1x1m","VPD__1.2m_Grid.1x1m","VPD__10.11m_Grid.1x1m","VPD__100.150cm_Grid.1x1m","VPD__11.12m_Grid.1x1m","VPD__12.13m_Grid.1x1m","VPD__13.14m_Grid.1x1m","VPD__14.15m_Grid.1x1m","VPD__15.16m_Grid.1x1m","VPD__150.200cm_Grid.1x1m","VPD__16.17m_Grid.1x1m","VPD__17.18m_Grid.1x1m","VPD__18.19m_Grid.1x1m","VPD__19.20m_Grid.1x1m","VPD__2.3m_Grid.1x1m","VPD__3.4m_Grid.1x1m","VPD__4.5m_Grid.1x1m","VPD__5.6m_Grid.1x1m","VPD__50.100cm_Grid.1x1m","VPD__6.7m_Grid.1x1m","VPD__7.8m_Grid.1x1m","VPD__8.9m_Grid.1x1m","VPD__9.10m_Grid.1x1m","VPD__Abv200cm_Grid.1x1m","VPD__Abv20m_Grid.1x1m"
"31","BG_15_37",0.571307954321675,0.51566649729622,0.0764031116929611,0.0151444502609502,0.0333659492517138,0.0135724841407509,0.0122402672454696,0.0109165301633601,0,0.00921545181917774,0.0430371625389155,0.00743522162898021,0.00987822224129158,0.00271297571931931,0.00177738209178189,0.0727256571459689,0.0479507006089563,0.0354457451353293,0.0287732962149535,0.0556414581080966,0.0246041360266912,0.0214231464084312,0.0188931337711022,0.016825952859058,0.352288938671961,0.00275418722755304
"32","BG_15_38",0.609719457270784,0.562269082477043,0.0647948270304237,0.0137496248762935,0.0281965713465936,0.0120306966223832,0.0102836087730745,0.00865668433598736,0,0.00688004549880241,0.0365982557733169,0.00501142058160533,0.00521972300705655,0.0010439915997692,0.000551970654734035,0.0647703754972684,0.0476592803320125,0.0375667747667071,0.0305391683296503,0.0474503757679975,0.0253283306458414,0.0214801531770149,0.0184715168464867,0.0158512022005081,0.325485720595439,0.00039115504034726
"33","BG_15_39",0.464435011360304,0.424359908935544,0.0538881259885272,0.0269532930086797,0.022769059142898,0.0234151852147471,0.019760687298631,0.0164549102315546,0,0.013627319431297,0.0311190669181075,0.0109510762638106,0.015425161531967,0.00526332243120024,0.00421831631632501,0.0605106723698349,0.0506778992927988,0.045314098732793,0.0411472257514326,0.040075103137752,0.038299554152242,0.0359510704026864,0.0332855570694156,0.0301424770845061,0.481676867206724,0.0102790446281049
"34","BG_15_4",0.390179884970148,0.343434541901902,0.068609003123648,0.0256513670170503,0.0289277175128605,0.022319369413175,0.0191669734657559,0.0168412272147555,0,0.0142245786063021,0.0396812856942089,0.0120567786574604,0.0185051609795432,0.00703142359938342,0.00602087683095339,0.0748373511874671,0.0612007600524759,0.0528695114834197,0.04692835812194,0.0467453438335405,0.0414793229467393,0.0370864492137518,0.0330518576085659,0.0288434910688002,0.541211117808195,0.0230962646890348
"35","BG_15_40",0.29085488940579,0.265223552093179,0.0329759266368302,0.0463974811129145,0.0134976302634415,0.0427351363985426,0.038735796729295,0.0350565065727654,0,0.0312975643589853,0.0194782964160526,0.0272765065827195,0.0429022342042474,0.0159811186654029,0.0123195702156863,0.0422042581375101,0.0409956772724063,0.0413950141735405,0.0429127311281924,0.0256313377028457,0.0452934899746479,0.0481529376775528,0.0499039220791375,0.0492341200459683,0.676169187662156,0.0233751285605
"36","BG_15_41",0.481376243287286,0.441482090928233,0.0487639830036268,0.0240676243651528,0.0206940310643444,0.0246842040656165,0.0244893030592829,0.0232826774861444,0,0.021190039089105,0.0280699520021721,0.0192666404974936,0.0330315971773361,0.0139799010099276,0.0115591866585264,0.0563569279463508,0.0449037805602834,0.0339625530697153,0.0272319492730889,0.0398941531441531,0.0237198419696514,0.0224903041615126,0.0226184409729146,0.0233431582528496,0.469859777917046,0.0196816520128755
"37","BG_15_42",0.385805837210124,0.347446723288558,0.0449348579303532,0.0412067765813135,0.0203275797637487,0.0393364671277614,0.0352112614459115,0.0303481636243761,0,0.0255188714462589,0.0246072782284011,0.0209090558756185,0.0304090075889425,0.0108277613140829,0.00888092014753812,0.0446956996763924,0.0377870615327429,0.0360374028177726,0.0360550853946056,0.0383591145909202,0.0367880463382425,0.0382357596865507,0.0396819709276569,0.0409724985246357,0.569259308485807,0.0163575031669317
"38","BG_15_43",0.465844434397796,0.420472627814951,0.0593826021604653,0.0243534619974554,0.0256564865438767,0.0228859348937616,0.0196516749985371,0.0173751920496873,0,0.0147540883661716,0.0337261156960643,0.0130146236211183,0.0223992621284962,0.0102410022476527,0.00974992212093726,0.0612971400718745,0.0460766521192465,0.0374614698014055,0.0324976335458233,0.0453718074341436,0.0297861196171182,0.0283309038435114,0.0271424506210264,0.0260502783938575,0.474772967619989,0.0317051609484499
"39","BG_15_44",0.635141875539765,0.595927115547115,0.0504491166682796,0.0124529892652673,0.0210912602206991,0.00977299156436441,0.00758075699767086,0.00614341727299699,0,0.00454246462100137,0.0293578565214241,0.00313477623080897,0.00409462472602321,0.00127056640954611,0.000930796442869075,0.0570659397403342,0.0451918876734214,0.038614824418585,0.0330755123449773,0.0392147607550111,0.0285171896357744,0.0240685736384876,0.0196965422962586,0.0157533179109157,0.314409012007765,0.0025018431413163
"40","BG_15_45",0.502165549621723,0.462559230207847,0.0512016996461694,0.0216691799289933,0.0215709224925769,0.0186875706073604,0.0159962910531273,0.0144175583561761,0,0.01285869739019,0.029630777222481,0.0116245172400352,0.0213314803914762,0.00944895743095659,0.00821880979224461,0.0574326579737531,0.0471897740656794,0.0408713125800363,0.0355088135208154,0.0396063201164064,0.0320877101044376,0.0292916094047409,0.0269321711094126,0.0242870099784206,0.446632754674392,0.0187786367634202
