"","SS","mean_MaxHeight","mean_MeanHeight","mean_PercCanopyCoverCut0.1m","mean_PercCanopyCoverCut0.5m","mean_PercCanopyCoverCut1.0m","mean_PercCanopyCoverCut1.5m","mean_PercCanopyDensity","sd_MaxHeight","sd_MeanHeight","sd_PercCanopyCoverCut0.1m","sd_PercCanopyCoverCut0.5m","sd_PercCanopyCoverCut1.0m","sd_PercCanopyCoverCut1.5m","sd_PercCanopyDensity","cv_MaxHeight","cv_MeanHeight","cv_PercCanopyCoverCut0.1m","cv_PercCanopyCoverCut0.5m","cv_PercCanopyCoverCut1.0m","cv_PercCanopyCoverCut1.5m","cv_PercCanopyDensity","kurtosis_MaxHeight","kurtosis_MeanHeight","kurtosis_PercCanopyCoverCut0.1m","kurtosis_PercCanopyCoverCut0.5m","kurtosis_PercCanopyCoverCut1.0m","kurtosis_PercCanopyCoverCut1.5m","kurtosis_PercCanopyDensity","skewness_MaxHeight","skewness_MeanHeight","skewness_PercCanopyCoverCut0.1m","skewness_PercCanopyCoverCut0.5m","skewness_PercCanopyCoverCut1.0m","skewness_PercCanopyCoverCut1.5m","skewness_PercCanopyDensity","strata_00_to_02_returnProportion","strata_02_to_04_returnProportion","strata_04_to_06_returnProportion","strata_06_to_08_returnProportion","strata_08_to_10_returnProportion","strata_10_to_15_returnProportion","strata_15_to_20_returnProportion","strata_20_above_returnProportion"
"55","BG_15_59",8.31335572110702,5.27220295543837,69.8470088929186,56.61505414688,54.4023981440198,52.9404194026352,68.220350413931,6.86552617516255,4.90363784793847,32.0467359189031,37.9397810234375,38.4190553744533,38.6272725650254,31.0436880245364,82.5842945434353,93.0092769452339,45.8813289600325,67.013591340932,70.6201503704787,72.963669349213,45.5050257528392,2.51570187754504,3.14929984047573,2.50473134408369,1.59493264243438,1.5049869469422,1.45475128529072,2.53549992567307,0.531218879391608,0.849404276813735,-0.947996681042312,-0.455149377597726,-0.370969729006535,-0.312356162038631,-0.924557424639171,0.42206032402743,0.103018403193264,0.0869678252074297,0.0852640785258661,0.0827831507660872,0.116434752523355,0.0808136266793365,0.0226578445102226
"56","BG_15_6",6.15339656536206,3.60604616250296,63.3283820884248,44.8589686156108,41.4640595988167,39.3873812916408,63.0348156390553,5.40699546553978,3.71162601902345,30.3740035468162,34.3728228881004,34.610030973584,34.5736480080256,29.2400914993756,87.8700959397964,102.927856487761,47.9627025752929,76.6241934419749,83.4699527939414,87.7784886281921,46.3872087241561,2.31786225691541,3.65067850362223,2.25760560084097,1.64233085477886,1.64954961658228,1.67778066030107,2.31813666307123,0.632320058881269,1.15289641658292,-0.60268535177162,0.0853203026297031,0.20563717654824,0.283152040507915,-0.597576192727423,0.522234497620503,0.130969411306937,0.0882131831733608,0.0713668293981189,0.0584638318343508,0.0853328777684425,0.0419052310459902,0.00151414534150666
"57","BG_15_60",6.52642304110631,3.97389075263533,68.2031826250989,51.7867002272456,49.0647432961011,47.2917004322714,67.365261847474,5.57814970590665,3.91465804634935,31.6032549881793,37.2131788765637,37.5427617218162,37.6200676409607,30.8688891544757,85.4702441256564,98.5094530782786,46.3369211989665,71.8585635177919,76.5167800741344,79.5489849108685,45.8231561904531,3.02015528121862,4.14910171883126,2.4425382692107,1.49381922727687,1.43171586677566,1.40617141010353,2.48469463809156,0.714828654314514,1.13773851627525,-0.866975346861944,-0.253792151331551,-0.153795094616019,-0.0858449875904,-0.860180397567102,0.469169480186366,0.128522212116644,0.107093671417593,0.0918575356227267,0.0736516649724865,0.0862410537622867,0.0354968734164418,0.00796751503164233
"58","BG_15_61",13.4700755507388,6.865566355846,72.2845744520949,56.272932626501,53.4839317529718,51.4804257605693,70.9203402764226,56.9902769851585,25.9734337159587,24.7321526605563,32.5022128551122,33.4339922111745,33.9376708074626,23.7691243568414,423.088027758187,378.314509972544,34.2149799566808,57.7581642507214,62.5122183716734,65.9234462537345,33.5152429672471,97.9136800706233,164.162659610625,3.12966703382595,1.84177572068269,1.70927941996724,1.63197570530017,3.19293067396643,9.79118427902189,12.0568090585528,-1.00645664560784,-0.438837026694871,-0.341122771847853,-0.267860466660665,-0.986913328745489,0.440268254647178,0.146648816872649,0.0993915593696141,0.0815389806509185,0.0712929384619768,0.0987873969570032,0.0544741684288951,0.00759788829214983
"59","BG_15_62",9.25228309176219,5.57714557483932,76.0397468029097,62.3187895190428,59.6926209204114,57.7222788406485,74.3502715455575,6.28129342605772,4.56180561222013,23.9288042755975,31.362440794911,32.5471432045926,33.2893057663119,22.9712160924161,67.8891184344575,81.7946304432185,31.4688110911515,50.3258183237457,54.524567195647,57.671502987975,30.8959410838744,2.27667470450664,2.72118865690481,3.88027635451033,2.24091565500323,2.0301773468595,1.89681698670374,3.91376632110589,0.435389400009082,0.733461050386467,-1.28786041698576,-0.717595571504736,-0.617359296070752,-0.541843508963781,-1.24722052416539,0.380681866360085,0.135113259675341,0.100996066544378,0.0872699177235681,0.0773271008779941,0.112732479303741,0.0823154482393115,0.023563865112832
"60","BG_15_63",8.39052759655353,5.00264212030813,72.3684994794915,56.4451800447715,54.0053616549297,52.3438578357503,70.9489129211861,6.20074332531714,4.48735801020747,25.7616301626462,33.6568809674518,34.5298927488038,34.9715824401345,24.7317210003004,73.9017094451146,89.6997606922774,35.5978503740385,59.627555339102,63.9378974432844,66.8112437372724,34.8584918105422,2.44621623786412,2.92165161098139,3.05399358271723,1.77811787967405,1.66399486509566,1.59791719415614,3.14408334063834,0.543302383455243,0.867582384386353,-1.0191874398225,-0.445678471900793,-0.3626083847298,-0.302369634828197,-1.01034236549973,0.429903587450784,0.126585602998626,0.0952713543007949,0.0836719922769952,0.0737333127099447,0.105130433966173,0.067703099441837,0.0180006204887272
"61","BG_15_64",10.7791420078233,6.69595562145431,77.9194394856571,65.5815036441386,63.7014440335229,62.5162500106313,75.8674571373957,6.4244770881231,4.78216191433013,24.5110377962816,32.2372080019494,33.1806700296829,33.6665774014684,23.4461896907306,59.6010061233106,71.418662020515,31.4568969670187,49.1559452141818,52.0877831469903,53.852522177423,30.9041459611196,2.28124817139918,2.36717631212139,4.35011284915419,2.48480574368471,2.29846754555394,2.19007325427958,4.38336666471338,0.0742301188102456,0.388258830587723,-1.47491629073011,-0.907085724535908,-0.831095159377027,-0.781308883663586,-1.42618012184618,0.328688431261859,0.0917567032161556,0.0881949201729393,0.0956737402142689,0.099915032976137,0.156776811327006,0.10862981395734,0.0303645507110538
"62","BG_15_65",8.28559574576061,4.99918139369104,69.4163728726773,55.2632109180975,53.0938828939464,51.7207738693667,68.0702639256866,6.43825345231439,4.58161594765546,29.9250118451997,36.4019311778896,37.0292689469652,37.2744263203917,28.8836946251236,77.7041705855438,91.6473235685636,43.1094432146257,65.8700979786334,69.743004144056,72.068578120152,42.4321766353902,2.43553481462365,3.00445363834964,2.52730975448784,1.60202119720506,1.51662835173744,1.47349045147225,2.60461193583626,0.49150672203267,0.848770937866563,-0.905147112630008,-0.399022654056022,-0.320958641740101,-0.26904999273335,-0.908901006897981,0.433681910416452,0.111405405281697,0.0949644699368758,0.0860571147470518,0.0797266676961389,0.110445658517787,0.0640169769447951,0.0197017999447041
"63","BG_15_66",6.39791791648919,3.65014426435657,64.8951931793108,48.9983027896713,46.4313534723977,44.8203052909588,63.7511783703286,4.86161463736858,3.29965830606331,29.7473876332534,35.6192870252415,36.1852905800774,36.3524477176515,28.7350089142591,75.9874493675336,90.3980244913679,45.8391233246796,72.6949404311816,77.932879130023,81.1070952811752,45.0736906341376,1.8902659765355,2.49733521099579,2.21175938472872,1.4944883083888,1.44131880657166,1.42367213202687,2.27783447471457,0.237681970732953,0.679832993645516,-0.682797869660242,-0.1545131162966,-0.065218658327287,-0.00566100841871283,-0.686568799198345,0.492585898424878,0.121088288477612,0.104135424265424,0.0952570871077166,0.0866708638230918,0.0883955118128602,0.0116412270102189,0.000225702542595807
"64","BG_15_67",5.83908890877441,3.36722039442807,62.3425049375379,45.936719158684,43.5642615129549,42.0022550950885,61.3170456316284,4.94172500120896,3.33825255612234,31.4387602768114,36.8133178103404,37.0158806606425,36.9925857332774,30.4972094899322,84.6317820881784,99.1397106541151,50.4290937752829,80.1391968877279,84.9684566548545,88.0728562062448,49.7369192787743,2.41847072956352,3.40026798291596,1.98484487559855,1.41208156589588,1.39452592587781,1.39789932968043,2.03881666489824,0.496909320492398,0.95146339949246,-0.572295047116033,-0.0360696697882847,0.0516527499230743,0.11209430894072,-0.576930665411601,0.519821527894327,0.119074564661295,0.104149225620576,0.0925478639954315,0.0781235137790288,0.0711489037491201,0.0132230383763816,0.0019113652568689
"65","BG_15_68",9.6321247169392,6.2376723451118,70.9272529353891,58.5605493079574,56.6204977284722,55.3868973940844,68.949175953364,7.78007682975568,5.53499375817802,32.607505861176,38.8903255262639,39.4019866907011,39.5928608243746,31.513174673219,80.7721770470177,88.7349230921941,45.9731690030061,66.4104520634669,69.5896155481645,71.484164463423,45.7049329995386,1.84315230529588,2.17631540846149,2.60679682749716,1.62341898413374,1.52809679005834,1.47696887361771,2.63307573368953,0.27042330531611,0.513289347243723,-1.03607357500662,-0.555013556292311,-0.480752427707431,-0.432373221906641,-1.01265006637157,0.402083226421938,0.081506210855858,0.0735836979127299,0.0788558225596674,0.0773524147110637,0.114375742937509,0.130485568120757,0.0417573198328882
"66","BG_15_69",8.04374920451659,5.16582608497456,68.6585801812256,55.1729083573694,52.7723942974471,51.0599595097407,67.1452653718234,7.45598916224424,5.29926493244279,33.231542154208,39.2359444579874,39.6870869129895,39.8302767969637,32.2800403838264,92.6929591248031,102.583107624477,48.4011496691204,71.1145118612308,75.2042567735257,78.0068710970389,48.0749315757002,2.42580637226845,2.94353017253574,2.26874620909712,1.46569764333134,1.38489531640688,1.34194141639016,2.30462237550929,0.709169558000901,0.931589878642125,-0.878007000701442,-0.39132941625738,-0.299325568521976,-0.230842037580901,-0.868394003876104,0.454377981769475,0.111440727580089,0.0880483739761841,0.0735007195177456,0.0603623066640828,0.0823714556182535,0.0987919362786087,0.0311065017379597
"67","BG_15_7",5.08402160648045,2.96135082205161,59.3897436683347,39.3028417662387,35.7555133563248,33.5867040357299,59.2880725274539,5.22876003461588,3.50609191583979,30.9656762195546,34.0967036694694,33.9649599673367,33.6730552795809,30.1608224426831,102.84692787204,118.395020601132,52.1397707868282,86.7537870983126,94.9922313486477,100.257099487223,50.8716528585355,2.99779558123442,4.76838694677638,2.02069336026777,1.73110017502499,1.81604809527894,1.90271803807489,2.06904326943075,1.02037431946736,1.52594878373027,-0.411710168019694,0.31433059740467,0.44720802671908,0.536356099492482,-0.416305953042159,0.587151748774607,0.139065916413421,0.0798804114202673,0.0540293493680759,0.0403066392019921,0.0598290837923781,0.0388808118549217,0.000856046295489732
"68","BG_15_70",6.43665296597915,3.97777560936547,71.9222473112233,57.1110985624305,54.0153087727548,51.73792267534,70.5418927600399,5.04074098966889,3.71536506139002,28.7141229489961,35.5072624526972,36.3375491525207,36.7420131784222,27.8880959857255,78.3130769409453,93.4030831865524,39.9238400112052,62.1722630915297,67.2726861664248,71.0156327863829,39.5340908707845,3.34055732860788,3.95001021978158,2.9490475233313,1.71893004635932,1.57223258246684,1.49196913523322,3.00055798202028,0.797219549701936,1.11807581997281,-1.0707800774207,-0.485782203635507,-0.3626091159182,-0.270792266145113,-1.06003076750469,0.443650822884261,0.156954943758626,0.119380778967632,0.0964994308607695,0.0753431529415273,0.0755227453911833,0.0278990701156468,0.0047490588525026
"69","BG_15_71",6.8759334753028,4.02382634436508,68.772809123342,50.7010739276531,47.3482565527734,45.0824945116055,67.8967806611787,6.36799693995523,4.38778297498199,28.1738145019527,34.8265309443379,35.4563610691836,35.6584762209948,27.4793149894182,92.612835229253,109.045038216587,40.9665024027501,68.6899275428227,74.8841956401597,79.0960584752366,40.4721913496114,3.74930858431762,4.95021794022468,2.60040682569575,1.58222254623162,1.50132178251581,1.47170903764265,2.64929905572739,1.13056520276463,1.49625772253367,-0.84888786719629,-0.218934417978045,-0.0992307560882598,-0.013887962096413,-0.843770738192471,0.508669466405603,0.142891831050922,0.0976416254958184,0.0705735835185183,0.0505133415763982,0.0604626216021308,0.0447154422898496,0.0245320933209492
"70","BG_15_72",9.29293403139481,5.77650136603704,72.3213100338675,55.8631168330004,53.0437372754634,51.2515463498649,70.8631061143545,7.62997792177455,5.43603474299881,27.8349572474939,35.6848338024451,36.5586001643243,36.8929035880508,26.9075440729068,82.105155336278,94.1060063615669,38.4879052031261,63.8790597902421,68.9216145809456,71.9839813928814,37.9711609444343,1.87315231309785,2.37387670015137,3.02785998676635,1.67587350069851,1.55467596001801,1.49430006653324,3.08230976474542,0.413729561672943,0.721429169802712,-1.06839177895958,-0.439388971618145,-0.340260178417253,-0.273450159755389,-1.05025891117986,0.444869876414132,0.105075004412094,0.0782020965064997,0.0622904438221994,0.0558973548260662,0.0929524205912195,0.114513882098177,0.0461989264579904
"71","BG_15_73",6.00899023462561,3.54798922633955,64.1096944154829,43.9666208526603,41.2466028747179,39.6414306027272,63.3608393471058,6.20037383393539,4.35883696689407,29.714815008276,35.7646255699565,36.0537408719963,36.0492443847795,28.9951064166137,103.184954407264,122.853726119994,46.3499557737709,81.3449495921233,87.4102068029838,90.9383032768234,45.7618723416393,4.15171934653362,5.4147669476414,2.13136573918241,1.4853797604349,1.48821964667193,1.50685601789687,2.18793431096183,1.33310435132105,1.6977211367635,-0.588658403216786,0.0917443188507503,0.187100484207396,0.249709254632246,-0.600740676836367,0.555736248558515,0.137059898092184,0.0920576150269914,0.0613576454558149,0.0430231581099719,0.0466636357225585,0.0406051485168034,0.0234966553649862
"72","BG_15_74",8.18581774627874,5.15793472333611,68.5676648721352,54.5521681694784,52.627299339835,51.4059254323223,66.7292584042948,6.44865645492185,4.67105173796666,30.5019870243685,36.808400877077,37.3824243441571,37.6513404871924,29.2313487358234,78.778402534718,90.5605050958353,44.4845060441368,67.4737633941946,71.0323820775302,73.2431916564982,43.8058947976291,2.0511162372051,2.48758086436094,2.44183308312786,1.56518228129725,1.48957908338036,1.44895287451032,2.51705290951165,0.360449242680343,0.674327979380476,-0.868035245286847,-0.374638249216853,-0.302709888233113,-0.254390641670593,-0.861973299155392,0.427944886094885,0.105727676790921,0.0854124931426178,0.0799488314363846,0.0805225193237884,0.127452377214795,0.0800779850094399,0.0129132364631254
"73","BG_15_75",6.60280313676901,3.93265173989055,67.6754531053519,52.7288866652844,50.2986097718,48.7312476843079,66.3302834881842,4.94462497049269,3.48401862910328,30.4435614961593,36.1949053754851,36.7616929237256,36.9686977328788,29.4208919159693,74.886754429457,88.592096619271,44.9846437655425,68.6434090771636,73.0868966170434,75.8624075713605,44.3551427323693,2.05136836443846,2.68537120912489,2.34857930564869,1.54445622892881,1.47102325325412,1.43790787362002,2.40722942020685,0.295727445793425,0.728845314378658,-0.806993294262428,-0.293440765460558,-0.204684774753672,-0.144141583877245,-0.801649080939198,0.459129012616859,0.129597279122119,0.112733820246522,0.0998783474406883,0.0836132375090474,0.0931610828077588,0.0215833530169413,0.000303873163619666
"74","BG_15_77",7.60448791598997,4.72805681041468,68.0780970910749,53.8108311341682,51.2563854152885,49.5902927020909,66.7426349217481,6.49889971137324,4.64956388623697,31.9481768030414,38.143483389404,38.6568689737874,38.8058594205437,31.0206107444854,85.4613720630417,98.3398481167821,46.9287159426638,70.8843974074655,75.4186403519921,78.2529348105815,46.4779533814559,2.47017531037477,3.16190091577338,2.29963478768362,1.48156166720581,1.40401935571228,1.36897554281001,2.34270024329794,0.595004371938655,0.953545134915023,-0.831890926076503,-0.332889576481627,-0.239043451008044,-0.175246955496177,-0.821773852419669,0.456549045185501,0.110364201661227,0.0917906216140904,0.0838807285799984,0.0746410227352128,0.0976325034752211,0.0663501264647988,0.0187917547811144
"75","BG_15_78",11.6646179306348,7.72502600187044,79.9560051472832,69.4578499511916,67.5584826726087,66.2443984523497,77.7133263127869,7.59008741734171,5.59977111807877,26.3218081138901,32.6593180695047,33.5331300967943,34.0304439385922,25.5705836564287,65.0693187078836,72.4887025198739,32.9203642245557,47.0203412464604,49.6357063839005,51.37105133964,32.9037307623536,1.78435690256526,1.97359947196466,5.02930429242962,2.94248235707105,2.68620631396945,2.52262512928215,4.92605357814945,0.0259729168638677,0.250520427508042,-1.7397778763345,-1.14353572628359,-1.04869798542797,-0.98153523846719,-1.66471288495501,0.303226001233358,0.0988329240035783,0.0860916102346321,0.0817374555447784,0.0761513752404006,0.116804563509154,0.171161128597279,0.0659949471388836
"76","BG_15_79",8.08416231785798,5.25626194900058,77.3434302478409,64.8047728530602,62.3373487806873,60.4454083416112,75.3693887723201,5.86093977925814,4.45524487428743,25.476371790528,32.282859249776,33.3285328964638,34.0125908989711,24.6802173781746,72.4990363727765,84.760708608416,32.9392835421069,49.8155580654142,53.4647904480489,56.2699332044324,32.7456780268312,2.82661810400034,3.07091906979325,4.27078223868136,2.40678086871236,2.16160507162755,1.99997176446103,4.25453142988562,0.736134892921478,0.903140938350691,-1.46193543873493,-0.858130250666954,-0.74483802448996,-0.658065264739612,-1.4090025698857,0.353183256667004,0.159773926961125,0.128206354534077,0.0996228153080386,0.0804146250420372,0.0900288996080584,0.0721169795503336,0.0166531482425423
"77","BG_15_8",1.99584293049343,1.18693061612887,32.0014085451212,16.9244390131126,15.1524275149147,14.0311380349908,32.0249749584891,3.81737090158682,2.48059004448315,33.6225858173818,29.6132410418294,28.2757878613089,27.324300590042,33.2702096183446,191.266098311808,208.992000945557,105.065955987452,174.973250332763,186.608963042237,194.740444587608,103.888323602031,8.60361238292379,13.335640941225,2.17993902163441,4.19905104996872,4.81456373699742,5.29951467868467,2.16213599355852,2.43579872347755,3.07794812264202,0.771920910540413,1.60280764024111,1.76747220051503,1.88554227703667,0.753766874145077,0.777997854033023,0.0879780926797853,0.0460616671628454,0.0268328521016374,0.0181238474852201,0.0263776296204593,0.0163460754276661,0.000281985581977424
"78","BG_15_80",6.79604911469134,4.21407799105487,73.4193574873662,58.2145891215191,54.8777270910498,52.5659292908432,72.0198848479257,5.06104232289436,3.83368522331279,25.9236551451087,32.7971793468658,34.0274524144828,34.7357787194266,25.1071105491312,74.4703611978564,90.9732860058705,35.3090193544251,56.338419358082,62.005943427698,66.0804045282569,34.8613589179522,3.22483446648316,3.63025169632342,3.26672782449854,1.89328150132213,1.7065398639697,1.60698854120327,3.32113675439272,0.815777081502809,1.08526364676013,-1.10764924383906,-0.505556219275891,-0.374475355927937,-0.284593895898656,-1.09089088237897,0.427974618413762,0.167955438939677,0.115087409368715,0.087072545969459,0.0740605906392326,0.0877967283203931,0.0347850840492074,0.00526759011001268
